"var","categoria","1-Excelente","2","3","4","5","6","7","8","9-Pésimo","No sabe"
"P20","Gobierno provincial",0.514,0.438,0.545,0.446,0.469,0.404,0.54,0.624,0.698,0.383
"P20","No sabe",0.155,0.258,0.119,0.149,0.21,0.185,0.094,0.083,0.117,0.403
"P21","El anterior gobierno de Arabela Carreras",0.285,0.366,0.266,0.432,0.337,0.43,0.46,0.506,0.32,0.357
"P21","El actual gobierno de Alberto Weretilneck",0.574,0.567,0.579,0.428,0.446,0.406,0.359,0.351,0.654,0.352
"P21","No sabe",0.141,0.067,0.155,0.14,0.217,0.164,0.181,0.143,0.026,0.291
"P22","El anterior gobierno de Alberto Fernández",0.342,0.265,0.313,0.219,0.186,0.193,0.034,0.406,0.273,0.166
"P22","El actual gobierno de Javier Milei",0.614,0.635,0.641,0.781,0.79,0.676,0.903,0.518,0.6,0.641
"P22","No sabe",0.044,0.1,0.046,0,0.024,0.131,0.063,0.076,0.127,0.193
"P23","Empleado sector publico",0.148,0.185,0.193,0.159,0.217,0.21,0.214,0.22,0.247,0.077
"P23","Empleado sector privado",0.199,0.27,0.233,0.225,0.199,0.248,0.246,0.235,0.284,0.208
"P23","Changas o trabajos eventuales",0.233,0.268,0.152,0.246,0.244,0.188,0.277,0.172,0.114,0.326
"P23","Estudiante",0.02,0,0.021,0.043,0.032,0.073,0.028,0.096,0.05,0.062
"P23","Amas de casa",0.142,0.06,0.063,0.051,0.055,0.025,0.075,0.098,0.057,0.114
"P23","Profesional o independiente",0.082,0.065,0.223,0.112,0.105,0.088,0.07,0.069,0.093,0.121
"P23","Comerciante, emprendedor o empresario",0.055,0.05,0.042,0.029,0.055,0.058,0.06,0.07,0.065,0.013
"P23","Trabajador informal",0.001,0.003,0.012,0.046,0.013,0.058,0.006,0.021,0.007,0
"P23","No tengo trabajo",0.12,0.099,0.061,0.089,0.08,0.052,0.024,0.019,0.083,0.079
"P24","Muy de acuerdo",0.27,0.213,0.176,0.253,0.155,0.294,0.297,0.174,0.218,0.23
"P24","De acuerdo",0.164,0.204,0.199,0.152,0.226,0.259,0.178,0.214,0.176,0.16
"P24","Ni de acuerdo ni en desacuerdo",0.323,0.341,0.285,0.266,0.399,0.287,0.302,0.341,0.26,0.341
"P24","En desacuerdo",0.113,0.147,0.124,0.143,0.153,0.095,0.127,0.175,0.165,0.188
"P24","Muy en desacuerdo",0.099,0.083,0.122,0.04,0.041,0.046,0.059,0.081,0.163,0.035
"P24","No sabe",0.031,0.012,0.094,0.146,0.026,0.019,0.037,0.015,0.018,0.046
"P25","Muy de acuerdo",0.149,0.142,0.136,0.038,0.091,0.053,0.063,0.041,0.185,0.132
"P25","De acuerdo",0.153,0.227,0.095,0.21,0.127,0.126,0.105,0.196,0.151,0.079
"P25","Ni de acuerdo ni en desacuerdo",0.172,0.199,0.254,0.201,0.247,0.109,0.233,0.172,0.167,0.229
"P25","En desacuerdo",0.414,0.331,0.284,0.466,0.417,0.561,0.466,0.443,0.309,0.428
"P25","Muy en desacuerdo",0.102,0.094,0.173,0.076,0.109,0.135,0.128,0.148,0.187,0.122
"P25","No sabe",0.01,0.007,0.058,0.009,0.009,0.016,0.005,0,0.001,0.01
"P26","Si",0.624,0.532,0.669,0.812,0.673,0.647,0.683,0.705,0.719,0.38
"P26","No",0.376,0.468,0.331,0.188,0.327,0.353,0.317,0.295,0.281,0.62
"P27","Muy de acuerdo",0.21,0.175,0.21,0.175,0.154,0.063,0.042,0.119,0.262,0.168
"P27","De acuerdo",0.168,0.296,0.148,0.112,0.205,0.236,0.183,0.144,0.196,0.209
"P27","Ni de acuerdo ni en desacuerdo",0.229,0.248,0.224,0.282,0.255,0.172,0.287,0.179,0.162,0.229
"P27","En desacuerdo",0.302,0.194,0.235,0.287,0.25,0.31,0.411,0.387,0.24,0.166
"P27","Muy en desacuerdo",0.09,0.083,0.169,0.144,0.13,0.215,0.077,0.171,0.137,0.134
"P27","No sabe",0.001,0.004,0.014,0,0.006,0.004,0,0,0.003,0.094
"P28","Si",0.645,0.529,0.709,0.67,0.683,0.56,0.712,0.757,0.756,0.367
"P28","No",0.355,0.471,0.291,0.33,0.317,0.44,0.288,0.243,0.244,0.633
"P29","Muy de acuerdo",0.261,0.25,0.25,0.208,0.152,0.162,0.077,0.092,0.298,0.152
"P29","De acuerdo",0.225,0.301,0.146,0.173,0.167,0.12,0.186,0.196,0.227,0.18
"P29","Ni de acuerdo ni en desacuerdo",0.176,0.173,0.226,0.151,0.294,0.255,0.245,0.224,0.126,0.311
"P29","En desacuerdo",0.224,0.22,0.182,0.353,0.239,0.269,0.396,0.314,0.186,0.187
"P29","Muy en desacuerdo",0.076,0.052,0.17,0.062,0.131,0.147,0.082,0.166,0.151,0.063
"P29","No sabe",0.038,0.004,0.026,0.053,0.017,0.047,0.014,0.008,0.012,0.107
"P30","No estaba enterado",0.412,0.315,0.231,0.285,0.273,0.319,0.289,0.21,0.254,0.627
"P30","De acuerdo",0.306,0.397,0.374,0.306,0.299,0.197,0.253,0.359,0.434,0.145
"P30","En desacuerdo",0.21,0.26,0.314,0.348,0.332,0.331,0.388,0.338,0.249,0.169
"P30","No sabe",0.072,0.028,0.081,0.061,0.096,0.153,0.07,0.093,0.063,0.059
"P31","No tengo cable ni internet",0.333,0.264,0.12,0.162,0.152,0.156,0.156,0.125,0.191,0.376
"P31","Si tuve",0.445,0.538,0.537,0.618,0.56,0.647,0.604,0.57,0.571,0.373
"P31","No tuve",0.222,0.198,0.343,0.22,0.288,0.197,0.24,0.305,0.238,0.251
"P32","Reclamando directamente a la empresa",0.342,0.287,0.326,0.193,0.316,0.209,0.318,0.231,0.277,0.391
"P32","Reclamando en el Enacom porque la empresa nunca lo resolvió",0.215,0.369,0.325,0.395,0.358,0.224,0.462,0.312,0.451,0.324
"P32","Nunca se pudo resolver",0.443,0.344,0.349,0.412,0.326,0.567,0.22,0.457,0.272,0.285
"P34","1-Excelente",0.718,0.14,0.171,0.041,0.065,0.018,0.013,0.017,0.013,0.1
"P34","2",0.154,0.597,0.072,0.08,0.053,0.007,0.012,0.005,0,0.005
"P34","3",0.013,0.174,0.527,0.137,0.064,0.021,0.011,0.009,0.014,0.05
"P34","4",0.025,0.044,0.142,0.438,0.091,0.175,0.028,0.023,0.002,0.017
"P34","5",0.019,0.011,0.064,0.191,0.55,0.24,0.053,0.033,0.023,0.031
"P34","6",0.008,0.008,0,0.02,0.056,0.292,0.131,0.03,0.014,0
"P34","7",0.001,0,0,0.013,0.044,0.088,0.319,0.104,0.002,0
"P34","8",0.001,0.01,0.005,0.067,0.047,0.078,0.229,0.383,0.018,0
"P34","9-Pésimo",0.036,0.016,0.008,0.013,0.03,0.081,0.197,0.396,0.91,0.023
"P34","No sabe",0.025,0,0.011,0,0,0,0.007,0,0.004,0.774
"P35","1-Excelente",0.671,0.166,0.134,0.103,0.065,0.026,0.003,0.024,0.011,0.107
"P35","2",0.143,0.529,0.093,0.044,0.027,0.008,0.028,0.031,0.006,0.007
"P35","3",0.049,0.121,0.528,0.138,0.09,0.037,0.022,0.019,0.017,0.138
"P35","4",0.045,0.114,0.124,0.386,0.112,0.188,0.025,0.05,0.003,0.003
"P35","5",0.031,0.017,0.051,0.129,0.516,0.293,0.072,0.064,0.027,0.04
"P35","6",0.005,0.007,0.017,0.06,0.074,0.245,0.274,0.078,0.029,0.003
"P35","7",0,0,0,0.008,0.032,0.069,0.301,0.131,0.027,0
"P35","8",0.006,0.015,0.005,0.103,0.034,0.1,0.141,0.223,0.033,0
"P35","9-Pésimo",0.032,0.022,0.041,0.015,0.028,0.034,0.127,0.369,0.834,0.037
"P35","No sabe",0.018,0.009,0.007,0.014,0.022,0,0.007,0.011,0.013,0.665
"P36","1-Excelente",0.551,0.125,0.17,0.016,0.043,0,0.014,0.065,0.022,0.152
"P36","2",0.185,0.552,0.125,0.076,0.094,0.042,0.067,0.062,0.009,0
"P36","3",0.068,0.123,0.423,0.123,0.092,0.082,0.012,0.008,0.005,0.033
"P36","4",0.067,0.053,0.091,0.317,0.077,0.048,0.063,0.01,0.002,0.003
"P36","5",0.061,0.076,0.078,0.238,0.446,0.309,0.139,0.109,0.07,0.066
"P36","6",0.007,0.009,0.021,0.077,0.093,0.276,0.103,0.043,0.028,0.018
"P36","7",0.006,0.008,0.015,0.017,0.052,0.133,0.276,0.114,0.033,0.004
"P36","8",0.004,0.01,0.013,0.046,0.048,0.049,0.092,0.403,0.032,0.007
"P36","9-Pésimo",0.023,0.031,0.042,0.025,0.032,0.027,0.211,0.171,0.782,0.022
"P36","No sabe",0.028,0.013,0.022,0.065,0.023,0.034,0.023,0.015,0.017,0.695
"P37","Oponerse totalmente y elevar un recurso de amparo ante la corte",0.435,0.309,0.338,0.495,0.421,0.557,0.574,0.415,0.371,0.34
"P37","Oponerse y tratar de negociar con el gobierno nacional a cambio de apoyo legislativo en otros temas",0.188,0.407,0.29,0.14,0.194,0.12,0.165,0.265,0.149,0.235
"P37","Apoyar las iniciativas del gobierno nacional y así no tener problemas con la participación",0.21,0.13,0.241,0.171,0.16,0.134,0.148,0.111,0.187,0.121
"P37","Apoyar totalmente la iniciativa del gobierno nacional porque es lo que votó la mayoría del pueblo argentino",0.144,0.135,0.114,0.116,0.141,0.053,0.103,0.185,0.274,0.163
"P37","No sabe",0.023,0.019,0.017,0.078,0.084,0.136,0.01,0.024,0.019,0.141
"P38","Oponerse totalmente y no concurrir a la convocatoria",0.41,0.284,0.304,0.401,0.312,0.42,0.524,0.312,0.354,0.311
"P38","Oponerse parcialmente y concurrir a la convocatoria",0.201,0.272,0.242,0.166,0.219,0.207,0.219,0.187,0.083,0.178
"P38","Apoyar la iniciativa del gobierno nacional y negociar otros temas en discusión",0.181,0.263,0.331,0.18,0.302,0.165,0.14,0.309,0.274,0.17
"P38","Apoyar totalmente la iniciativa del gobierno nacional",0.2,0.171,0.116,0.2,0.108,0.071,0.104,0.177,0.239,0.181
"P38","No sabe",0.008,0.01,0.007,0.053,0.059,0.137,0.013,0.015,0.05,0.16
"P39","Oponerse totalmente",0.36,0.296,0.269,0.389,0.376,0.366,0.452,0.365,0.365,0.33
"P39","Oponerse parcialmente",0.18,0.188,0.153,0.162,0.141,0.171,0.197,0.118,0.047,0.177
"P39","Apoyar parcialmente",0.214,0.359,0.312,0.209,0.291,0.175,0.187,0.275,0.248,0.243
"P39","Apoyar totalmente",0.211,0.108,0.231,0.236,0.146,0.093,0.148,0.227,0.299,0.149
"P39","No sabe",0.035,0.049,0.035,0.004,0.046,0.195,0.016,0.015,0.041,0.101
"P40","Inseguridad y narcotráfico",0.375,0.305,0.268,0.257,0.254,0.298,0.265,0.395,0.343,0.37
"P40","Altos impuestos y tarifas",0.141,0.194,0.271,0.192,0.201,0.173,0.183,0.128,0.157,0.102
"P40","Educación y estado de las escuelas",0.228,0.198,0.169,0.214,0.195,0.282,0.131,0.194,0.146,0.301
"P40","Inflación",0.127,0.192,0.119,0.247,0.183,0.156,0.155,0.193,0.14,0.136
"P40","Estado de la salud",0.058,0.061,0.059,0.032,0.103,0.057,0.176,0.05,0.111,0.038
"P40","Corrupción",0.041,0.044,0.107,0.004,0.031,0.024,0.031,0.023,0.076,0.019
"P40","Pobreza",0.014,0.003,0.007,0.006,0.023,0,0.022,0.005,0.013,0.025
"P40","Medio ambiente, incendios y contaminación",0.003,0,0,0,0.005,0,0.018,0.003,0,0.009
"P40","Falta de trabajo",0.013,0.003,0,0,0.005,0.01,0.015,0.009,0.004,0
"P40","No sabe",0,0,0,0.048,0,0,0.004,0,0.01,0
"P44","Muy buena",0.115,0.022,0.044,0.01,0.003,0.003,0.056,0.033,0.023,0.024
"P44","Buena",0.12,0.141,0.05,0.079,0.112,0.069,0.08,0.032,0.093,0.049
"P44","Ni buena ni mala",0.335,0.347,0.391,0.36,0.413,0.432,0.319,0.19,0.186,0.462
"P44","Mala",0.302,0.29,0.369,0.476,0.328,0.42,0.455,0.542,0.34,0.321
"P44","Muy mala",0.124,0.159,0.118,0.022,0.108,0.063,0.085,0.188,0.332,0.099
"P44","No sabe",0.004,0.041,0.028,0.053,0.036,0.013,0.005,0.015,0.026,0.045
"P45","Peor",0.538,0.543,0.549,0.535,0.516,0.568,0.56,0.677,0.663,0.542
"P45","Igual",0.322,0.22,0.339,0.225,0.295,0.248,0.213,0.228,0.213,0.188
"P45","Mejor",0.051,0.139,0.063,0.137,0.09,0.115,0.028,0.027,0.062,0.203
"P45","No sabe",0.089,0.098,0.049,0.103,0.099,0.069,0.199,0.068,0.062,0.067
"P46","Peor",0.531,0.439,0.509,0.507,0.497,0.458,0.563,0.558,0.596,0.472
"P46","Igual",0.227,0.347,0.274,0.247,0.311,0.23,0.213,0.285,0.211,0.287
"P46","Mejor",0.194,0.128,0.14,0.136,0.104,0.201,0.182,0.12,0.151,0.115
"P46","No sabe",0.048,0.086,0.077,0.11,0.088,0.111,0.042,0.037,0.042,0.126
"P47","Javier Milei",0.475,0.346,0.468,0.259,0.298,0.226,0.237,0.426,0.514,0.277
"P47","Los gobernadores",0.438,0.556,0.419,0.676,0.561,0.671,0.654,0.474,0.368,0.471
"P47","No sabe",0.087,0.098,0.113,0.065,0.141,0.103,0.109,0.1,0.118,0.252
"P48","Muy buena",0.196,0.145,0.067,0.098,0.077,0.075,0.086,0.119,0.08,0.11
"P48","Buena",0.177,0.301,0.225,0.27,0.324,0.305,0.258,0.061,0.124,0.223
"P48","Ni buena ni mala",0.274,0.227,0.369,0.344,0.348,0.353,0.207,0.275,0.166,0.408
"P48","Mala",0.227,0.155,0.149,0.194,0.155,0.235,0.357,0.461,0.285,0.106
"P48","Muy mala",0.121,0.169,0.143,0.033,0.091,0.032,0.086,0.073,0.344,0.098
"P48","No sabe",0.005,0.003,0.047,0.061,0.005,0,0.006,0.011,0.001,0.055
"P50","Muy buena",0.145,0.108,0.089,0.116,0.127,0.056,0.209,0.169,0.112,0.113
"P50","Buena",0.149,0.254,0.211,0.266,0.203,0.276,0.169,0.127,0.101,0.148
"P50","Ni buena ni mala",0.305,0.241,0.269,0.229,0.27,0.376,0.278,0.325,0.202,0.377
"P50","Mala",0.258,0.214,0.234,0.21,0.239,0.198,0.172,0.243,0.253,0.11
"P50","Muy mala",0.129,0.157,0.169,0.079,0.113,0.09,0.126,0.12,0.316,0.074
"P50","No sabe",0.014,0.026,0.028,0.1,0.048,0.004,0.046,0.016,0.016,0.178
"P51","Muy buena",0.181,0.058,0.052,0.176,0.092,0.029,0.069,0.124,0.143,0.109
"P51","Buena",0.137,0.242,0.234,0.148,0.196,0.19,0.104,0.123,0.178,0.094
"P51","Ni buena ni mala",0.307,0.377,0.276,0.269,0.365,0.289,0.445,0.268,0.264,0.458
"P51","Mala",0.16,0.201,0.257,0.224,0.199,0.252,0.21,0.202,0.171,0.122
"P51","Muy mala",0.14,0.097,0.155,0.144,0.093,0.101,0.162,0.217,0.223,0.038
"P51","No sabe",0.075,0.025,0.026,0.039,0.055,0.139,0.01,0.066,0.021,0.179
"P54","Muy buena",0.256,0.213,0.119,0.256,0.202,0.194,0.321,0.235,0.18,0.354
"P54","Buena",0.128,0.246,0.101,0.167,0.112,0.111,0.144,0.155,0.118,0.04
"P54","Ni buena ni mala",0.117,0.082,0.251,0.154,0.114,0.115,0.086,0.134,0.049,0.209
"P54","Mala",0.166,0.162,0.107,0.165,0.268,0.315,0.18,0.115,0.17,0.14
"P54","Muy mala",0.322,0.295,0.408,0.258,0.298,0.17,0.269,0.35,0.475,0.245
"P54","No sabe",0.011,0.002,0.014,0,0.006,0.095,0,0.011,0.008,0.012
"P55","Muy buena",0.124,0.122,0.042,0.022,0.053,0.061,0.063,0.061,0.128,0.034
"P55","Buena",0.123,0.204,0.203,0.118,0.163,0.107,0.089,0.173,0.18,0.16
"P55","Ni buena ni mala",0.228,0.089,0.239,0.172,0.196,0.08,0.148,0.143,0.151,0.202
"P55","Mala",0.227,0.318,0.161,0.236,0.264,0.287,0.366,0.225,0.191,0.383
"P55","Muy mala",0.289,0.265,0.346,0.452,0.314,0.445,0.334,0.396,0.35,0.208
"P55","No sabe",0.009,0.002,0.009,0,0.01,0.02,0,0.002,0,0.013
"P56","Muy buena",0.142,0.094,0.063,0.127,0.044,0.021,0.079,0.085,0.151,0.123
"P56","Buena",0.13,0.181,0.199,0.134,0.185,0.274,0.185,0.196,0.096,0.206
"P56","Ni buena ni mala",0.193,0.208,0.215,0.288,0.224,0.294,0.184,0.232,0.089,0.23
"P56","Mala",0.215,0.173,0.119,0.141,0.201,0.121,0.319,0.156,0.161,0.128
"P56","Muy mala",0.317,0.327,0.386,0.281,0.34,0.273,0.228,0.285,0.502,0.296
"P56","No sabe",0.003,0.017,0.018,0.029,0.006,0.017,0.005,0.046,0.001,0.017
"P57","Muy buena",0.238,0.268,0.179,0.313,0.24,0.249,0.333,0.264,0.169,0.07
"P57","Buena",0.125,0.101,0.107,0.113,0.144,0.195,0.12,0.12,0.099,0.147
"P57","Ni buena ni mala",0.071,0.149,0.193,0.114,0.097,0.147,0.14,0.081,0.071,0.173
"P57","Mala",0.249,0.113,0.104,0.127,0.177,0.145,0.166,0.225,0.156,0.186
"P57","Muy mala",0.305,0.354,0.393,0.287,0.315,0.247,0.236,0.282,0.504,0.329
"P57","No sabe",0.012,0.015,0.024,0.046,0.027,0.017,0.005,0.028,0.001,0.095
"P58","Muy buena",0.353,0.271,0.207,0.159,0.27,0.136,0.142,0.198,0.371,0.258
"P58","Buena",0.101,0.146,0.164,0.139,0.155,0.195,0.166,0.228,0.11,0.047
"P58","Ni buena ni mala",0.055,0.166,0.245,0.043,0.107,0.091,0.118,0.055,0.053,0.139
"P58","Mala",0.123,0.148,0.07,0.084,0.113,0.193,0.179,0.12,0.123,0.214
"P58","Muy mala",0.36,0.266,0.308,0.546,0.348,0.375,0.395,0.397,0.325,0.323
"P58","No sabe",0.008,0.003,0.006,0.029,0.007,0.01,0,0.002,0.018,0.019
"P59","Muy buena",0.29,0.304,0.251,0.1,0.173,0.127,0.051,0.239,0.261,0.173
"P59","Buena",0.216,0.166,0.157,0.253,0.225,0.157,0.264,0.21,0.196,0.215
"P59","Ni buena ni mala",0.046,0.146,0.186,0.12,0.137,0.177,0.085,0.046,0.111,0.121
"P59","Mala",0.111,0.139,0.095,0.05,0.073,0.109,0.173,0.142,0.095,0.135
"P59","Muy mala",0.334,0.245,0.305,0.448,0.386,0.43,0.427,0.361,0.334,0.34
"P59","No sabe",0.003,0,0.006,0.029,0.006,0,0,0.002,0.003,0.016
"P60","Muy buena",0.396,0.352,0.274,0.168,0.223,0.189,0.105,0.251,0.417,0.258
"P60","Buena",0.096,0.12,0.186,0.227,0.211,0.254,0.141,0.17,0.102,0.104
"P60","Ni buena ni mala",0.138,0.157,0.209,0.103,0.097,0.098,0.178,0.172,0.074,0.189
"P60","Mala",0.104,0.106,0.095,0.13,0.099,0.136,0.106,0.06,0.077,0.171
"P60","Muy mala",0.247,0.25,0.23,0.325,0.349,0.32,0.47,0.345,0.314,0.203
"P60","No sabe",0.019,0.015,0.006,0.047,0.021,0.003,0,0.002,0.016,0.075
"P61","Muy buena",0.18,0.099,0.092,0.156,0.034,0.041,0.004,0.029,0.071,0.034
"P61","Buena",0.129,0.169,0.207,0.198,0.224,0.188,0.13,0.246,0.164,0.104
"P61","Ni buena ni mala",0.353,0.387,0.484,0.348,0.397,0.404,0.499,0.319,0.411,0.454
"P61","Mala",0.105,0.147,0.093,0.124,0.127,0.124,0.203,0.203,0.133,0.179
"P61","Muy mala",0.173,0.187,0.104,0.137,0.188,0.147,0.148,0.149,0.211,0.035
"P61","No sabe",0.06,0.011,0.02,0.037,0.03,0.096,0.016,0.054,0.01,0.194
