"var","categoria","Si","No","No sabe"
"P26","Pequeño excedente habitual",0.054,0.031,0.037
"P26","Pequeño excedente excepcional",0.042,0.056,0.031
"P26","Alcanza gastos familia",0.139,0.147,0.051
"P26","No alcanza gastos familia",0.116,0.127,0.074
"P26","Solo NBFamiliares",0.302,0.3,0.298
"P26","No alcanza NBFamiliares",0.303,0.317,0.471
"P26","No sabe",0.022,0.009,0
"P27","Muy buena",0.065,0.03,0.104
"P27","Buena",0.172,0.188,0.164
"P27","Ni buena ni mala",0.434,0.442,0.407
"P27","Mala",0.272,0.253,0.19
"P27","Muy mala",0.049,0.08,0.134
"P27","No sabe",0.008,0.007,0.001
"P28","Mejor",0.052,0.108,0.121
"P28","Igual",0.183,0.402,0.094
"P28","Peor",0.726,0.441,0.734
"P28","No sabe",0.039,0.049,0.051
"P29","Mejor",0.265,0.047,0.176
"P29","Igual",0.301,0.16,0.351
"P29","Peor",0.291,0.607,0.293
"P29","No sabe",0.143,0.186,0.18
"P30","Muy buena",0.082,0.041,0.136
"P30","Buena",0.064,0.094,0.026
"P30","Ni buena ni mala",0.121,0.289,0.26
"P30","Mala",0.341,0.415,0.491
"P30","Muy mala",0.383,0.148,0.079
"P30","No sabe",0.009,0.013,0.008
"P31","Mejor",0.028,0.067,0.025
"P31","Igual",0.084,0.299,0.1
"P31","Peor",0.84,0.571,0.771
"P31","No sabe",0.048,0.063,0.104
"P32","Mejor",0.302,0.033,0.182
"P32","Igual",0.259,0.12,0.358
"P32","Peor",0.324,0.685,0.371
"P32","No sabe",0.115,0.162,0.089
"P33","Muy buena",0.068,0.072,0.11
"P33","Buena",0.077,0.202,0.109
"P33","Ni buena ni mala",0.173,0.369,0.213
"P33","Mala",0.241,0.232,0.349
"P33","Muy mala",0.431,0.089,0.173
"P33","No sabe",0.01,0.036,0.046
"P34","Muy buena",0.093,0.355,0.1
"P34","Buena",0.088,0.207,0.077
"P34","Ni buena ni mala",0.152,0.231,0.334
"P34","Mala",0.248,0.101,0.366
"P34","Muy mala",0.387,0.065,0.088
"P34","No sabe",0.032,0.041,0.035
"P35","Muy buena",0.067,0.089,0.093
"P35","Buena",0.04,0.202,0.094
"P35","Ni buena ni mala",0.118,0.349,0.155
"P35","Mala",0.281,0.201,0.35
"P35","Muy mala",0.472,0.101,0.284
"P35","No sabe",0.022,0.058,0.024
"P36","Muy buena",0.051,0.124,0.095
"P36","Buena",0.046,0.293,0.152
"P36","Ni buena ni mala",0.19,0.318,0.165
"P36","Mala",0.302,0.157,0.281
"P36","Muy mala",0.391,0.083,0.267
"P36","No sabe",0.02,0.025,0.04
"P37","Muy buena",0.048,0.037,0.072
"P37","Buena",0.043,0.158,0.228
"P37","Ni buena ni mala",0.095,0.417,0.127
"P37","Mala",0.28,0.247,0.271
"P37","Muy mala",0.519,0.122,0.269
"P37","No sabe",0.015,0.019,0.033
"P38","Muy buena",0.066,0.088,0.13
"P38","Buena",0.048,0.164,0.018
"P38","Ni buena ni mala",0.126,0.317,0.201
"P38","Mala",0.215,0.263,0.403
"P38","Muy mala",0.542,0.157,0.235
"P38","No sabe",0.003,0.011,0.013
"P39","Muy buena",0.089,0.5,0.228
"P39","Buena",0.082,0.146,0.13
"P39","Ni buena ni mala",0.07,0.133,0.184
"P39","Mala",0.159,0.12,0.129
"P39","Muy mala",0.595,0.099,0.311
"P39","No sabe",0.005,0.002,0.018
"P40","Muy buena",0.196,0.017,0.122
"P40","Buena",0.241,0.055,0.092
"P40","Ni buena ni mala",0.302,0.093,0.143
"P40","Mala",0.16,0.333,0.449
"P40","Muy mala",0.098,0.494,0.176
"P40","No sabe",0.003,0.008,0.018
"P41","Muy buena",0.109,0.072,0.109
"P41","Buena",0.181,0.127,0.093
"P41","Ni buena ni mala",0.319,0.318,0.261
"P41","Mala",0.166,0.296,0.323
"P41","Muy mala",0.218,0.175,0.16
"P41","No sabe",0.007,0.012,0.054
"P42","Muy buena",0.064,0.238,0.232
"P42","Buena",0.054,0.296,0.06
"P42","Ni buena ni mala",0.111,0.269,0.173
"P42","Mala",0.199,0.103,0.318
"P42","Muy mala",0.566,0.094,0.174
"P42","No sabe",0.006,0,0.043
"P43","Muy buena",0.149,0.035,0.079
"P43","Buena",0.233,0.055,0.129
"P43","Ni buena ni mala",0.333,0.184,0.372
"P43","Mala",0.192,0.338,0.257
"P43","Muy mala",0.088,0.382,0.099
"P43","No sabe",0.005,0.006,0.064
"P44","Muy buena",0.093,0.501,0.074
"P44","Buena",0.063,0.186,0.163
"P44","Ni buena ni mala",0.146,0.139,0.195
"P44","Mala",0.133,0.089,0.286
"P44","Muy mala",0.565,0.072,0.263
"P44","No sabe",0,0.013,0.019
"P45","Muy buena",0.113,0.093,0.033
"P45","Buena",0.147,0.097,0.111
"P45","Ni buena ni mala",0.433,0.347,0.233
"P45","Mala",0.07,0.199,0.316
"P45","Muy mala",0.16,0.171,0.19
"P45","No sabe",0.077,0.093,0.117
"P46","Muy buena",0.42,0.061,0.496
"P46","Buena",0.237,0.095,0.121
"P46","Ni buena ni mala",0.213,0.128,0.164
"P46","Mala",0.03,0.284,0.119
"P46","Muy mala",0.083,0.412,0.066
"P46","No sabe",0.017,0.02,0.034
"P47","Muy buena",0.375,0.018,0.145
"P47","Buena",0.3,0.061,0.152
"P47","Ni buena ni mala",0.223,0.083,0.333
"P47","Mala",0.049,0.351,0.257
"P47","Muy mala",0.051,0.476,0.065
"P47","No sabe",0.002,0.011,0.048
"P48","Muy buena",0.095,0.263,0.022
"P48","Buena",0.069,0.224,0.162
"P48","Ni buena ni mala",0.335,0.233,0.451
"P48","Mala",0.14,0.13,0.147
"P48","Muy mala",0.288,0.091,0.065
"P48","No sabe",0.073,0.059,0.153
"P49","Muy buena",0.05,0.144,0.022
"P49","Buena",0.073,0.186,0.034
"P49","Ni buena ni mala",0.234,0.376,0.403
"P49","Mala",0.125,0.122,0.168
"P49","Muy mala",0.461,0.094,0.245
"P49","No sabe",0.057,0.078,0.128
"P50","Muy buena",0.068,0.059,0
"P50","Buena",0.181,0.13,0.05
"P50","Ni buena ni mala",0.305,0.414,0.376
"P50","Mala",0.168,0.241,0.208
"P50","Muy mala",0.246,0.118,0.196
"P50","No sabe",0.032,0.038,0.17
"P52","Muy buena",0.415,0.038,0.153
"P52","Buena",0.2,0.065,0.068
"P52","Ni buena ni mala",0.225,0.169,0.416
"P52","Mala",0.054,0.235,0.088
"P52","Muy mala",0.087,0.46,0.225
"P52","No sabe",0.019,0.033,0.05
"P53","Muy buena",0.181,0.038,0.103
"P53","Buena",0.27,0.098,0.069
"P53","Ni buena ni mala",0.356,0.376,0.579
"P53","Mala",0.061,0.223,0.044
"P53","Muy mala",0.078,0.197,0.092
"P53","No sabe",0.054,0.068,0.113
"P54","Radio",0.155,0.12,0.102
"P54","Televisión",0.423,0.398,0.357
"P54","Diario",0.093,0.05,0.127
"P54","Medio digital",0.156,0.226,0.247
"P54","Redes Sociales",0.134,0.138,0.12
"P54","Ninguno en particular",0.036,0.068,0.034
"P54","No sabe",0.003,0,0.013
"P55","Muy buena",0.062,0.064,0.05
"P55","Buena",0.081,0.156,0.116
"P55","Ni buena ni mala",0.216,0.514,0.427
"P55","Mala",0.317,0.191,0.265
"P55","Muy mala",0.302,0.063,0.074
"P55","No sabe",0.022,0.012,0.068
"P56","Muy buena",0.05,0.035,0
"P56","Buena",0.1,0.048,0.033
"P56","Ni buena ni mala",0.227,0.252,0.42
"P56","Mala",0.337,0.32,0.237
"P56","Muy mala",0.277,0.334,0.231
"P56","No sabe",0.009,0.011,0.079
